ID,target
1,0.482077442936
3,0.430054171273
6,0.306058568126
9,0.154753934049
10,0.423392448367
11,0.0983895641031
12,0.0745772267206
13,0.0578750288542
15,0.129921784607
17,0.0799322005292
18,0.755662182894
19,0.0923536849631
27,0.324720977564
29,0.0846686301723
33,0.704004212508
34,0.0776581715731
39,0.203189775137
41,0.239378783235
44,0.0730784538868
45,0.435760637395
47,0.273728943724
48,0.0645270982828
49,0.219096379905
53,0.121632942888
56,0.138292188518
57,0.281620527915
59,0.0553760374866
61,0.207703813661
64,0.0512914252514
68,0.140155909985
72,0.52172114287
73,0.194170715277
81,0.0538287771279
82,0.380023184005
85,0.0513701460071
87,0.192595315437
88,0.155361365174
92,0.0678196375427
95,0.0305322023177
96,0.120046987145
97,0.122899224476
99,0.305600925087
103,0.359651313101
104,0.123922099173
105,0.391068130148
106,0.184568965434
111,0.172379048286
112,0.445717587076
114,0.116834056662
117,0.134475992837
118,0.141325055122
119,0.0706348094226
120,0.22454473105
121,0.0932176722183
123,0.27386164647
127,0.104456581213
129,0.137847873782
130,0.124428554646
132,0.117153748166
133,0.264221468501
134,0.080436970299
135,0.229983985707
139,0.258678989777
141,0.0271170769061
142,0.129889960181
145,0.0900065748019
146,0.153675174932
147,0.441071444605
150,0.149637330425
152,0.226074872729
153,0.25029830535
158,0.189091589787
160,0.496118063514
163,0.575767706443
164,0.0678723653242
171,0.197958328074
172,0.347943949098
173,0.0257898803475
174,0.393820356661
175,0.0670746641098
176,0.24568554679
177,0.694700710945
178,0.14862581769
179,0.177315819924
180,0.520110965941
181,0.390253858296
182,0.151813983167
185,0.486524742134
187,0.0507759563724
189,0.0739336771915
190,0.0888658213798
192,0.101045534298
193,0.449599618379
200,0.195261118441
201,0.387239584017
202,0.381081765895
203,0.205536524302
204,0.162417205979
205,0.313211869022
206,0.232567023181
208,0.0604961361434
209,0.292822325813
212,0.815422493666
214,0.0820946806683
216,0.429647840025
224,0.0745638602934
227,0.163314775807
228,0.56827955685
229,0.240570317645
230,0.493151192846
231,0.849585831073
232,0.0835657376132
233,0.407867892207
235,0.108146616053
237,0.448770632261
240,0.133225359906
243,0.125391348076
244,0.755207197027
245,0.1735349981
246,0.323492855174
247,0.108218605003
248,0.140015089373
250,0.185841495609
252,0.290160574581
254,0.150437424851
255,0.300955771631
257,0.0898966325489
267,0.04669769585
268,0.526014300533
271,0.679614370596
274,0.15991966211
277,0.322668732955
280,0.0548740145056
281,0.309106618726
283,0.440605966739
284,0.658318448514
286,0.116730658604
287,0.0838810375089
288,0.12763897058
290,0.109511026503
291,0.192930519585
292,0.094972305136
295,0.22359496987
301,0.178596296178
303,0.313674304862
304,0.302766265086
305,0.708019994781
308,0.0807375572007
313,0.120453999017
314,0.0365754847789
315,0.280034989859
317,0.203573046898
318,0.562232810024
319,0.482134720887
320,0.687597369284
323,0.11405935198
325,0.137654692331
327,0.273346312854
328,0.11046070675
329,0.133053231685
330,0.0547419107849
333,0.656150885508
334,0.233061986672
342,0.163668794201
343,0.276616327775
346,0.128657810834
347,0.100900202428
348,0.323885803938
353,0.0697155209196
354,0.0783879531113
356,0.0716850143514
358,0.403532155831
359,0.333032276509
360,0.29633270463
361,0.171415007823
365,0.143865815974
366,0.435678233219
367,0.131890117495
370,0.233536005423
371,0.189496920316
373,0.749558533331
375,0.44269250845
378,0.185627601336
379,0.469621940179
380,0.156829031377
383,0.54840191045
388,0.433855323603
389,0.337705301526
392,0.0778223305581
395,0.248250681354
396,0.131670219962
397,0.612397048824
400,0.040742303154
401,0.237998070067
402,0.521105141246
403,0.719291776169
405,0.093557358983
408,0.0886012853324
410,0.227300862582
414,0.124592650066
415,0.510929421221
416,0.386581080041
418,0.48981701294
422,0.0480054169658
424,0.243346726449
427,0.207720551638
428,0.123579288203
429,0.210621714041
430,0.764801521775
436,0.0385770188146
437,0.102166478517
438,0.0793830979531
440,0.459180263566
441,0.413598324318
443,0.369124989586
445,0.0549627333831
446,0.165691752838
447,0.324599609933
448,0.359658786082
451,0.636935395474
453,0.144176661561
454,0.12129898769
458,0.478689509788
