ID,target
1,0.615154940226
3,0.46014877339
6,0.126025005049
9,0.08110367465
10,0.401290379724
11,0.0357350530872
12,0.0526012853254
13,0.039508879004
15,0.0879869180349
17,0.0389407849542
18,0.774749462851
19,0.0574867699533
27,0.252043224013
29,0.0551967403347
33,0.761262761179
34,0.0298507401784
39,0.212306403372
41,0.188634066436
44,0.073332855831
45,0.465991813352
47,0.486173729011
48,0.034327421324
49,0.275028652785
53,0.104458095171
56,0.125823515236
57,0.276175044359
59,0.0254893288074
61,0.149600271389
64,0.0542076415802
68,0.153178787277
72,0.665667453241
73,0.218250170404
81,0.0227674164214
82,0.262108127609
85,0.0143050737339
87,0.191253177628
88,0.143117625479
92,0.0730933911155
95,0.0125244075492
96,0.0881466022644
97,0.167003234654
99,0.241539259496
103,0.489419178794
104,0.0466052687828
105,0.33459372713
106,0.191086419138
111,0.142639474095
112,0.251852176954
114,0.113810732429
117,0.059689145586
118,0.150208206098
119,0.101709666543
120,0.143303261597
121,0.0624595853628
123,0.180999421629
127,0.112815013574
129,0.130141318674
130,0.0774492589809
132,0.0604803690689
133,0.330742344769
134,0.0282695258125
135,0.186140213574
139,0.314214679188
141,0.0200647592432
142,0.0666225731405
145,0.0634960142859
146,0.181919641961
147,0.225022655538
150,0.173080204906
152,0.130116872044
153,0.366624721939
158,0.178754463209
160,0.379061796609
163,0.486874818269
164,0.0347212156943
171,0.146311418495
172,0.305167246612
173,0.016730968589
174,0.373139145407
175,0.044152868113
176,0.210143517174
177,0.555066438348
178,0.20150544295
179,0.211256795666
180,0.374784494566
181,0.390886085236
182,0.135955511898
185,0.529011148879
187,0.0271051153732
189,0.0722957668975
190,0.031276286823
192,0.060290799615
193,0.474181306508
200,0.279624971113
201,0.475894618685
202,0.400678525351
203,0.105281348031
204,0.0697166303408
205,0.163670303927
206,0.314821845592
208,0.0116458176174
209,0.199529727143
212,0.839355047297
214,0.0546738270177
216,0.441868638826
224,0.0761760106634
227,0.109259553717
228,0.678226682392
229,0.275324915681
230,0.569153695634
231,0.896950852444
232,0.0676797974609
233,0.397400052391
235,0.0753960954375
237,0.468556176038
240,0.0814089372346
243,0.0981645399731
244,0.866969083662
245,0.138203760513
246,0.405441663027
247,0.0647285782214
248,0.202328740875
250,0.11364245683
252,0.193588042772
254,0.155126445964
255,0.30959556615
257,0.0586287909293
267,0.0171277397297
268,0.525968849073
271,0.806590114332
274,0.175663398827
277,0.321626866619
280,0.0443059532031
281,0.385037512503
283,0.461762047834
284,0.627315050826
286,0.0480615748362
287,0.0508049159506
288,0.19242059539
290,0.106751350873
291,0.154639244054
292,0.0682207717531
295,0.385912364749
301,0.0669878191512
303,0.464720827477
304,0.220996097851
305,0.857042465381
308,0.0738788295876
313,0.106266159328
314,0.0226318040838
315,0.324120777491
317,0.196581890254
318,0.551811283723
319,0.536216855873
320,0.688256379522
323,0.0539402316729
325,0.144406766682
327,0.205229386576
328,0.194004819356
329,0.0760398219552
330,0.0281571887803
333,0.646214674394
334,0.320450884288
342,0.0958978320503
343,0.233784566693
346,0.0482906080279
347,0.0783484411396
348,0.251120891745
353,0.0785606995409
354,0.0491063869067
356,0.0548943527445
358,0.385345855888
359,0.215971545229
360,0.328507307419
361,0.0750666802992
365,0.0709771641499
366,0.475877312169
367,0.0992014644102
370,0.245867268411
371,0.103496453734
373,0.758505321264
375,0.511554136494
378,0.261224258079
379,0.421853499362
380,0.165922729726
383,0.695004013893
388,0.393237584928
389,0.204507585806
392,0.049407881086
395,0.144771301503
396,0.0908730344328
397,0.710639082392
400,0.0175803396179
401,0.266189239991
402,0.478048196236
403,0.788385360876
405,0.0507780436867
408,0.108139531097
410,0.294631715206
414,0.0728029773969
415,0.509598696172
416,0.420397186399
418,0.647542683021
422,0.03899993859
424,0.259553917796
427,0.199416995508
428,0.170302072627
429,0.165184300473
430,0.863834236923
436,0.0222150173997
437,0.086084923583
438,0.079369994421
440,0.383610657515
441,0.326432456193
443,0.258351851612
445,0.0472309419809
446,0.193620183762
447,0.387865336395
448,0.27260645184
451,0.679503126064
453,0.110203640205
454,0.137632596654
458,0.38363497194
460,0.0545372192074
461,0.0461732913718
463,0.0335832428429
465,0.60526326798
466,0.140423194837
469,0.149170625617
470,0.166187189354
474,0.13776579875
475,0.0563199991272
484,0.0324653983646
485,0.366134609108
486,0.418680895988
490,0.173145785685
493,0.0264377434015
494,0.397960084478
497,0.191238169518
498,0.198026514368
501,0.0807984566534
503,0.510272385897
508,0.912722019041
510,0.0868165703225
511,0.00865434111566
512,0.537267595935
513,0.100306129492
514,0.0376580542546
515,0.246392506052
517,0.171740409273
518,0.424662444469
519,0.0814320340567
523,0.56014633924
525,0.170767664671
526,0.156674990819
530,0.11583624104
532,0.171768322456
537,0.145587791933
538,0.191812653991
539,0.313093319257
541,0.0920217655553
542,0.150633743558
544,0.561607053693
545,0.455099059317
550,0.574748367984
551,0.094288727951
552,0.128603048473
553,0.0857023669357
557,0.466086917766
558,0.315883662784
564,0.39287345196
567,0.0734193885247
568,0.00441305413882
571,0.115300431408
575,0.773246424794
577,0.0460381261794
578,0.40377574865
580,0.18738837836
586,0.550598344562
589,0.0559342899472
591,0.211585245107
592,0.412702322099
593,0.0214724718805
595,0.272158501172
596,0.134093282393
599,0.334666211065
608,0.0384638007338
610,0.620195030465
611,0.0196011486514
614,0.692785721836
616,0.293941247995
618,0.04977856395
619,0.243098586966
620,0.0188913074202
621,0.0537496291058
622,0.0342264132347
627,0.0195170023407
629,0.0965543167335
630,0.0518425260331
631,0.633164849552
632,0.143486722621
633,0.106485746254
634,0.161473531799
635,0.0681177930098
636,0.134597378031
