ID,target
1,0.536395047171
3,0.478972058244
6,0.204311422285
9,0.109784422074
10,0.40963829501
11,0.0609274420448
12,0.0704812878683
13,0.0492252807107
15,0.121839146614
17,0.0587933978675
18,0.771107937365
19,0.0704339640056
27,0.291481532735
29,0.059306847379
33,0.73166684445
34,0.0458750714653
39,0.199511852404
41,0.211333228477
44,0.0806514316813
45,0.48118774867
47,0.402176110978
48,0.049797696288
49,0.266894486495
53,0.115154717122
56,0.144646650029
57,0.265713538761
59,0.0380721686929
61,0.166554795354
64,0.0562944850485
68,0.157808290136
72,0.609699088236
73,0.219690325152
81,0.0318448245894
82,0.33142977157
85,0.0219039333362
87,0.190628872293
88,0.150727596589
92,0.0775193694952
95,0.0199844886026
96,0.103085784146
97,0.153539518421
99,0.292632043202
103,0.452789210948
104,0.0738619789403
105,0.331025776572
106,0.178237135838
111,0.174763786056
112,0.370284775922
114,0.127076098038
117,0.093077059923
118,0.154843188687
119,0.091582562825
120,0.17539467068
121,0.085100208108
123,0.22902841014
127,0.110580114281
129,0.139926363247
130,0.0950487267846
132,0.0952743195977
133,0.311539469183
134,0.0459361333576
135,0.204425244924
139,0.316714213843
141,0.0222438784666
142,0.100728396295
145,0.0740512272163
146,0.215643588084
147,0.330420871688
150,0.175336927945
152,0.188691047469
153,0.326309411959
158,0.191260900374
160,0.458285238563
163,0.541486337743
164,0.0546220732338
171,0.187452194669
172,0.321281636658
173,0.021867036573
174,0.419606515227
175,0.0509472673502
176,0.221125035115
177,0.625772583657
178,0.193700972075
179,0.209095718084
180,0.426559964576
181,0.43751871911
182,0.145030781237
185,0.541335882747
187,0.0382201703134
189,0.0768625561462
190,0.0615893709502
192,0.0717435447853
193,0.49337575495
200,0.274740358464
201,0.465324525165
202,0.413228971115
203,0.160824370409
204,0.100025068184
205,0.250853252033
206,0.273530451579
208,0.0254406918495
209,0.260424878002
212,0.826954034458
214,0.0698893180227
216,0.442707072736
224,0.0790374754858
227,0.138133244004
228,0.670621645182
229,0.253121061757
230,0.54515161742
231,0.901368040365
232,0.0801304438184
233,0.420712952853
235,0.0900037085147
237,0.477967076626
240,0.109488937523
243,0.115220425026
244,0.850308584332
245,0.161065871779
246,0.410649593772
247,0.0779285030723
248,0.187950736296
250,0.153882990949
252,0.246122836744
254,0.152365486545
255,0.366203517731
257,0.0682428723467
267,0.0277091663163
268,0.551237105806
271,0.789368136805
274,0.160556085045
277,0.344223418616
280,0.049488567088
281,0.365220994294
283,0.475221969485
284,0.682626872106
286,0.0771202859675
287,0.0669940110849
288,0.181623106599
290,0.103786677498
291,0.179171784411
292,0.0774403569604
295,0.337431865105
301,0.11713404132
303,0.425336590249
304,0.273619730206
305,0.81583420094
308,0.0755932592584
313,0.117669318736
314,0.0269715863707
315,0.321628313558
317,0.203395235609
318,0.586107222327
319,0.544862406441
320,0.688179241828
323,0.0816979486249
325,0.156701721216
327,0.257650423924
328,0.157533544985
329,0.10415211643
330,0.0381449425986
333,0.649841910049
334,0.31604857886
342,0.136281489964
343,0.259853081508
346,0.0744465220493
347,0.0969921713322
348,0.283185138304
353,0.0799331558813
354,0.0677708322582
356,0.0656971914186
358,0.363686734357
359,0.258363466166
360,0.306055056106
361,0.119167217285
365,0.102042459219
366,0.503229116756
367,0.120169003241
370,0.242658961285
371,0.136377409546
373,0.769465667715
375,0.498908436885
378,0.242635602059
379,0.43899497169
380,0.165379387792
383,0.629901862824
388,0.440448568828
389,0.2652667589
392,0.0571442446713
395,0.198270270591
396,0.120780909304
397,0.696810606189
400,0.0248960634289
401,0.261692300256
402,0.516186831881
403,0.778130431681
405,0.0813775201222
408,0.104541796036
410,0.263366357201
414,0.0936171918082
415,0.564085319368
416,0.385807988647
418,0.617342933728
422,0.0510681270192
424,0.260021161352
427,0.202800639102
428,0.175068246733
429,0.196457741413
430,0.860349071859
436,0.0334672037057
437,0.100571836271
438,0.084901095003
440,0.435832333559
441,0.369854029744
443,0.338354844872
445,0.0486115618365
446,0.209760368522
447,0.385545502928
448,0.296756767025
451,0.677735314257
453,0.125022678627
454,0.14611304335
458,0.467839681418
460,0.0712322061735
461,0.0788535235457
463,0.0366631562317
465,0.651337150007
466,0.20268005993
469,0.194622563217
470,0.177938616732
474,0.198380447835
475,0.0790093287243
484,0.0416126151006
485,0.404519701365
486,0.416710916672
490,0.142794988595
493,0.0414084573481
494,0.393340209258
497,0.200908255713
498,0.226713896357
501,0.0895147043044
503,0.494743493491
508,0.895101345987
510,0.168302196548
511,0.0135017362079
512,0.510249697419
513,0.14466243249
514,0.0535883245651
515,0.255863328732
517,0.180734718514
518,0.489893758368
519,0.124404733072
523,0.575866245189
525,0.170059193634
526,0.146207131324
530,0.126702749338
